#oID	individual	descriptor	value
7047	1	AMMONIA/URINOUS	0
7409	1	AMMONIA/URINOUS	0
7601	1	AMMONIA/URINOUS	0
7632	1	AMMONIA/URINOUS	0
7792	1	AMMONIA/URINOUS	0
7820	1	AMMONIA/URINOUS	0
7826	1	AMMONIA/URINOUS	0
8038	1	AMMONIA/URINOUS	0
8048	1	AMMONIA/URINOUS	0
8051	1	AMMONIA/URINOUS	0
8078	1	AMMONIA/URINOUS	0
8137	1	AMMONIA/URINOUS	0
8159	1	AMMONIA/URINOUS	0
8163	1	AMMONIA/URINOUS	0
8175	1	AMMONIA/URINOUS	0
8180	1	AMMONIA/URINOUS	0
8205	1	AMMONIA/URINOUS	0
8294	1	AMMONIA/URINOUS	0
8452	1	AMMONIA/URINOUS	0
8467	1	AMMONIA/URINOUS	0
8615	1	AMMONIA/URINOUS	0
9024	1	AMMONIA/URINOUS	0
10722	1	AMMONIA/URINOUS	0
11124	1	AMMONIA/URINOUS	0
11419	1	AMMONIA/URINOUS	0
12206	1	AMMONIA/URINOUS	0
12348	1	AMMONIA/URINOUS	0
12748	1	AMMONIA/URINOUS	0
13187	1	AMMONIA/URINOUS	0
13204	1	AMMONIA/URINOUS	0
13216	1	AMMONIA/URINOUS	0
13436	1	AMMONIA/URINOUS	0
14328	1	AMMONIA/URINOUS	0
15606	1	AMMONIA/URINOUS	0
22386	1	AMMONIA/URINOUS	0
24020	1	AMMONIA/URINOUS	0
24473	1	AMMONIA/URINOUS	0
31210	1	AMMONIA/URINOUS	0
31266	1	AMMONIA/URINOUS	0
33032	1	AMMONIA/URINOUS	0
61024	1	AMMONIA/URINOUS	0
61151	1	AMMONIA/URINOUS	0
61155	1	AMMONIA/URINOUS	0
61177	1	AMMONIA/URINOUS	0
61252	1	AMMONIA/URINOUS	0
61771	1	AMMONIA/URINOUS	0
62572	1	AMMONIA/URINOUS	0
520108	1	AMMONIA/URINOUS	0
638024	1	AMMONIA/URINOUS	0
641256	1	AMMONIA/URINOUS	0
778574	1	AMMONIA/URINOUS	0
1549778	1	AMMONIA/URINOUS	0
1550470	1	AMMONIA/URINOUS	0
5352539	1	AMMONIA/URINOUS	0
5355850	1	AMMONIA/URINOUS	0
5363233	1	AMMONIA/URINOUS	0
5367698	1	AMMONIA/URINOUS	0
6114390	1	AMMONIA/URINOUS	0
16220109	1	AMMONIA/URINOUS	0
243	1	DECAYED	49
454	1	DECAYED	0
679	1	DECAYED	0
1030	1	DECAYED	0
1060	1	DECAYED	0
2682	1	DECAYED	0
6137	1	DECAYED	0
6386	1	DECAYED	0
6826	1	DECAYED	0
6989	1	DECAYED	0
7047	1	DECAYED	0
7409	1	DECAYED	76
7601	1	DECAYED	0
7632	1	DECAYED	0
7792	1	DECAYED	0
7820	1	DECAYED	0
7826	1	DECAYED	0
8038	1	DECAYED	0
8048	1	DECAYED	0
8051	1	DECAYED	0
8078	1	DECAYED	0
8137	1	DECAYED	0
8159	1	DECAYED	0
8163	1	DECAYED	100
8175	1	DECAYED	0
8180	1	DECAYED	0
8205	1	DECAYED	0
8294	1	DECAYED	0
8452	1	DECAYED	0
8467	1	DECAYED	0
8615	1	DECAYED	0
9024	1	DECAYED	0
10722	1	DECAYED	0
11124	1	DECAYED	0
11419	1	DECAYED	0
12206	1	DECAYED	0
12348	1	DECAYED	0
12748	1	DECAYED	0
13187	1	DECAYED	0
13204	1	DECAYED	0
13216	1	DECAYED	0
13436	1	DECAYED	0
14328	1	DECAYED	0
15606	1	DECAYED	0
22386	1	DECAYED	0
24020	1	DECAYED	0
24473	1	DECAYED	0
31210	1	DECAYED	0
31266	1	DECAYED	0
33032	1	DECAYED	0
61024	1	DECAYED	0
61151	1	DECAYED	0
61155	1	DECAYED	0
61177	1	DECAYED	0
61252	1	DECAYED	100
61771	1	DECAYED	0
62572	1	DECAYED	0
520108	1	DECAYED	0
638024	1	DECAYED	0
641256	1	DECAYED	0
778574	1	DECAYED	0
1549778	1	DECAYED	0
1550470	1	DECAYED	0
5352539	1	DECAYED	10
5355850	1	DECAYED	0
5363233	1	DECAYED	0
5367698	1	DECAYED	0
6114390	1	DECAYED	0
16220109	1	DECAYED	0
243	1	WOOD	0
454	1	WOOD	0
679	1	WOOD	0
1030	1	WOOD	0
1060	1	WOOD	0
2682	1	WOOD	0
6137	1	WOOD	0
6386	1	WOOD	0
6826	1	WOOD	0
6989	1	WOOD	0
7047	1	WOOD	0
7409	1	WOOD	0
7601	1	WOOD	0
7632	1	WOOD	0
7792	1	WOOD	0
7820	1	WOOD	0
7826	1	WOOD	0
8038	1	WOOD	0
8048	1	WOOD	0
8051	1	WOOD	0
8078	1	WOOD	0
8137	1	WOOD	0
8159	1	WOOD	0
8163	1	WOOD	0
8175	1	WOOD	80
8180	1	WOOD	0
8205	1	WOOD	0
8294	1	WOOD	0
8452	1	WOOD	0
8467	1	WOOD	0
8615	1	WOOD	0
9024	1	WOOD	0
10722	1	WOOD	0
11124	1	WOOD	0
11419	1	WOOD	0
12206	1	WOOD	0
12348	1	WOOD	0
12748	1	WOOD	0
13187	1	WOOD	0
13204	1	WOOD	0
13216	1	WOOD	0
13436	1	WOOD	0
14328	1	WOOD	0
15606	1	WOOD	0
22386	1	WOOD	0
24020	1	WOOD	0
24473	1	WOOD	0
31210	1	WOOD	0
31266	1	WOOD	0
33032	1	WOOD	0
61024	1	WOOD	0
61151	1	WOOD	0
61155	1	WOOD	0
61177	1	WOOD	0
61252	1	WOOD	0
61771	1	WOOD	0
62572	1	WOOD	0
520108	1	WOOD	0
638024	1	WOOD	0
641256	1	WOOD	0
778574	1	WOOD	0
1549778	1	WOOD	0
1550470	1	WOOD	0
5352539	1	WOOD	12
5355850	1	WOOD	0
5363233	1	WOOD	0
5367698	1	WOOD	0
6114390	1	WOOD	0
16220109	1	WOOD	0
243	1	GRASS	0
454	1	GRASS	0
679	1	GRASS	0
1030	1	GRASS	0
1060	1	GRASS	0
2682	1	GRASS	0
6137	1	GRASS	0
6386	1	GRASS	0
6826	1	GRASS	0
6989	1	GRASS	0
7047	1	GRASS	0
7409	1	GRASS	0
7601	1	GRASS	0
7632	1	GRASS	0
7792	1	GRASS	0
7820	1	GRASS	0
7826	1	GRASS	0
8038	1	GRASS	0
8048	1	GRASS	0
8051	1	GRASS	0
8078	1	GRASS	0
8137	1	GRASS	0
8159	1	GRASS	0
8163	1	GRASS	0
8175	1	GRASS	0
8180	1	GRASS	0
8205	1	GRASS	0
8294	1	GRASS	0
8452	1	GRASS	0
8467	1	GRASS	0
8615	1	GRASS	0
9024	1	GRASS	0
10722	1	GRASS	0
11124	1	GRASS	0
11419	1	GRASS	0
12206	1	GRASS	0
12348	1	GRASS	0
12748	1	GRASS	0
13187	1	GRASS	0
13204	1	GRASS	0
13216	1	GRASS	0
13436	1	GRASS	0
14328	1	GRASS	0
15606	1	GRASS	0
22386	1	GRASS	0
24020	1	GRASS	0
24473	1	GRASS	0
31210	1	GRASS	0
31266	1	GRASS	0
33032	1	GRASS	0
61024	1	GRASS	0
61151	1	GRASS	0
61155	1	GRASS	0
61177	1	GRASS	0
61252	1	GRASS	0
61771	1	GRASS	0
62572	1	GRASS	0
520108	1	GRASS	0
638024	1	GRASS	0
641256	1	GRASS	0
778574	1	GRASS	0
1549778	1	GRASS	0
1550470	1	GRASS	0
5352539	1	GRASS	0
5355850	1	GRASS	0
5363233	1	GRASS	0
5367698	1	GRASS	0
6114390	1	GRASS	0
16220109	1	GRASS	0
243	1	FLOWER	0
454	1	FLOWER	0
679	1	FLOWER	0
1030	1	FLOWER	0
1060	1	FLOWER	0
2682	1	FLOWER	0
6137	1	FLOWER	0
6386	1	FLOWER	0
6826	1	FLOWER	0
6989	1	FLOWER	0
7047	1	FLOWER	0
7409	1	FLOWER	0
7601	1	FLOWER	0
7632	1	FLOWER	13
7792	1	FLOWER	0
7820	1	FLOWER	0
7826	1	FLOWER	0
8038	1	FLOWER	0
8048	1	FLOWER	0
8051	1	FLOWER	0
8078	1	FLOWER	0
8137	1	FLOWER	0
8159	1	FLOWER	0
8163	1	FLOWER	0
8175	1	FLOWER	0
8180	1	FLOWER	0
8205	1	FLOWER	0
8294	1	FLOWER	0
8452	1	FLOWER	0
8467	1	FLOWER	0
8615	1	FLOWER	0
9024	1	FLOWER	0
10722	1	FLOWER	0
11124	1	FLOWER	0
11419	1	FLOWER	0
12206	1	FLOWER	0
12348	1	FLOWER	0
12748	1	FLOWER	0
13187	1	FLOWER	0
13204	1	FLOWER	0
13216	1	FLOWER	0
13436	1	FLOWER	0
14328	1	FLOWER	0
15606	1	FLOWER	0
22386	1	FLOWER	0
24020	1	FLOWER	0
24473	1	FLOWER	0
31210	1	FLOWER	0
31266	1	FLOWER	0
33032	1	FLOWER	0
61024	1	FLOWER	0
61151	1	FLOWER	0
61155	1	FLOWER	0
61177	1	FLOWER	0
61252	1	FLOWER	0
61771	1	FLOWER	0
62572	1	FLOWER	0
520108	1	FLOWER	0
638024	1	FLOWER	0
641256	1	FLOWER	0
778574	1	FLOWER	0
1549778	1	FLOWER	0
1550470	1	FLOWER	0
5352539	1	FLOWER	0
5355850	1	FLOWER	0
5363233	1	FLOWER	0
5367698	1	FLOWER	0
6114390	1	FLOWER	0
16220109	1	FLOWER	0
243	1	 CHEMICAL	0
454	1	 CHEMICAL	0
679	1	 CHEMICAL	0
1030	1	 CHEMICAL	0
1060	1	 CHEMICAL	0
2682	1	 CHEMICAL	0
6137	1	 CHEMICAL	0
6386	1	 CHEMICAL	85
6826	1	 CHEMICAL	0
6989	1	 CHEMICAL	16
7047	1	 CHEMICAL	59
7409	1	 CHEMICAL	0
7601	1	 CHEMICAL	76
7632	1	 CHEMICAL	0
7792	1	 CHEMICAL	0
7820	1	 CHEMICAL	81
7826	1	 CHEMICAL	0
8038	1	 CHEMICAL	81
8048	1	 CHEMICAL	0
8051	1	 CHEMICAL	80
8078	1	 CHEMICAL	0
8137	1	 CHEMICAL	50
8159	1	 CHEMICAL	97
8163	1	 CHEMICAL	0
8175	1	 CHEMICAL	0
8180	1	 CHEMICAL	50
8205	1	 CHEMICAL	0
8294	1	 CHEMICAL	0
8452	1	 CHEMICAL	100
8467	1	 CHEMICAL	0
8615	1	 CHEMICAL	0
9024	1	 CHEMICAL	0
10722	1	 CHEMICAL	0
11124	1	 CHEMICAL	25
11419	1	 CHEMICAL	78
12206	1	 CHEMICAL	0
12348	1	 CHEMICAL	0
12748	1	 CHEMICAL	0
13187	1	 CHEMICAL	0
13204	1	 CHEMICAL	0
13216	1	 CHEMICAL	72
13436	1	 CHEMICAL	53
14328	1	 CHEMICAL	0
15606	1	 CHEMICAL	0
22386	1	 CHEMICAL	0
24020	1	 CHEMICAL	0
24473	1	 CHEMICAL	0
31210	1	 CHEMICAL	50
31266	1	 CHEMICAL	0
33032	1	 CHEMICAL	0
61024	1	 CHEMICAL	0
61151	1	 CHEMICAL	0
61155	1	 CHEMICAL	100
61177	1	 CHEMICAL	95
61252	1	 CHEMICAL	0
61771	1	 CHEMICAL	8
62572	1	 CHEMICAL	78
520108	1	 CHEMICAL	0
638024	1	 CHEMICAL	0
641256	1	 CHEMICAL	0
778574	1	 CHEMICAL	0
1549778	1	 CHEMICAL	0
1550470	1	 CHEMICAL	76
5352539	1	 CHEMICAL	0
5355850	1	 CHEMICAL	0
5363233	1	 CHEMICAL	0
5367698	1	 CHEMICAL	0
6114390	1	 CHEMICAL	0
16220109	1	 CHEMICAL	0
243	2	INTENSITY/STRENGTH	0
454	2	INTENSITY/STRENGTH	80
679	2	INTENSITY/STRENGTH	0
1030	2	INTENSITY/STRENGTH	41
1060	2	INTENSITY/STRENGTH	77
2682	2	INTENSITY/STRENGTH	69
6137	2	INTENSITY/STRENGTH	45
6386	2	INTENSITY/STRENGTH	0
6826	2	INTENSITY/STRENGTH	70
6989	2	INTENSITY/STRENGTH	73
7047	2	INTENSITY/STRENGTH	75
7409	2	INTENSITY/STRENGTH	69
7601	2	INTENSITY/STRENGTH	25
7632	2	INTENSITY/STRENGTH	85
7792	2	INTENSITY/STRENGTH	100
7820	2	INTENSITY/STRENGTH	82
7826	2	INTENSITY/STRENGTH	63
8038	2	INTENSITY/STRENGTH	66
8048	2	INTENSITY/STRENGTH	0
8051	2	INTENSITY/STRENGTH	64
8078	2	INTENSITY/STRENGTH	39
8137	2	INTENSITY/STRENGTH	78
8159	2	INTENSITY/STRENGTH	63
8163	2	INTENSITY/STRENGTH	7
8175	2	INTENSITY/STRENGTH	36
8180	2	INTENSITY/STRENGTH	65
8205	2	INTENSITY/STRENGTH	0
8294	2	INTENSITY/STRENGTH	0
8452	2	INTENSITY/STRENGTH	58
8467	2	INTENSITY/STRENGTH	72
8615	2	INTENSITY/STRENGTH	0
9024	2	INTENSITY/STRENGTH	70
10722	2	INTENSITY/STRENGTH	91
11124	2	INTENSITY/STRENGTH	76
11419	2	INTENSITY/STRENGTH	72
12206	2	INTENSITY/STRENGTH	79
12348	2	INTENSITY/STRENGTH	68
12748	2	INTENSITY/STRENGTH	65
13187	2	INTENSITY/STRENGTH	72
13204	2	INTENSITY/STRENGTH	55
13216	2	INTENSITY/STRENGTH	67
13436	2	INTENSITY/STRENGTH	92
14328	2	INTENSITY/STRENGTH	0
15606	2	INTENSITY/STRENGTH	67
22386	2	INTENSITY/STRENGTH	91
24020	2	INTENSITY/STRENGTH	76
24473	2	INTENSITY/STRENGTH	63
31210	2	INTENSITY/STRENGTH	82
31266	2	INTENSITY/STRENGTH	78
33032	2	INTENSITY/STRENGTH	0
61024	2	INTENSITY/STRENGTH	0
61151	2	INTENSITY/STRENGTH	66
61155	2	INTENSITY/STRENGTH	78
61177	2	INTENSITY/STRENGTH	74
61252	2	INTENSITY/STRENGTH	99
61771	2	INTENSITY/STRENGTH	74
62572	2	INTENSITY/STRENGTH	74
520108	2	INTENSITY/STRENGTH	86
638024	2	INTENSITY/STRENGTH	0
641256	2	INTENSITY/STRENGTH	66
778574	2	INTENSITY/STRENGTH	0
1549778	2	INTENSITY/STRENGTH	66
1550470	2	INTENSITY/STRENGTH	81
5352539	2	INTENSITY/STRENGTH	82
5355850	2	INTENSITY/STRENGTH	0
5363233	2	INTENSITY/STRENGTH	73
5367698	2	INTENSITY/STRENGTH	72
6114390	2	INTENSITY/STRENGTH	91
16220109	2	INTENSITY/STRENGTH	73
243	2	VALENCE/PLEASANTNESS	NaN
454	2	VALENCE/PLEASANTNESS	39
679	2	VALENCE/PLEASANTNESS	75
1030	2	VALENCE/PLEASANTNESS	54
1060	2	VALENCE/PLEASANTNESS	89
2682	2	VALENCE/PLEASANTNESS	67
6137	2	VALENCE/PLEASANTNESS	6
6386	2	VALENCE/PLEASANTNESS	18
6826	2	VALENCE/PLEASANTNESS	78
6989	2	VALENCE/PLEASANTNESS	57
7047	2	VALENCE/PLEASANTNESS	33
7409	2	VALENCE/PLEASANTNESS	69
7601	2	VALENCE/PLEASANTNESS	60
7632	2	VALENCE/PLEASANTNESS	54
7792	2	VALENCE/PLEASANTNESS	33
7820	2	VALENCE/PLEASANTNESS	85
7826	2	VALENCE/PLEASANTNESS	87
8038	2	VALENCE/PLEASANTNESS	75
8048	2	VALENCE/PLEASANTNESS	91
8051	2	VALENCE/PLEASANTNESS	65
8078	2	VALENCE/PLEASANTNESS	43
8137	2	VALENCE/PLEASANTNESS	91
8159	2	VALENCE/PLEASANTNESS	100
8163	2	VALENCE/PLEASANTNESS	65
8175	2	VALENCE/PLEASANTNESS	27
8180	2	VALENCE/PLEASANTNESS	31
8205	2	VALENCE/PLEASANTNESS	NaN
8294	2	VALENCE/PLEASANTNESS	NaN
8452	2	VALENCE/PLEASANTNESS	24
8467	2	VALENCE/PLEASANTNESS	91
8615	2	VALENCE/PLEASANTNESS	80
9024	2	VALENCE/PLEASANTNESS	81
10722	2	VALENCE/PLEASANTNESS	55
11124	2	VALENCE/PLEASANTNESS	66
11419	2	VALENCE/PLEASANTNESS	59
12206	2	VALENCE/PLEASANTNESS	63
12348	2	VALENCE/PLEASANTNESS	86
12748	2	VALENCE/PLEASANTNESS	21
13187	2	VALENCE/PLEASANTNESS	64
13204	2	VALENCE/PLEASANTNESS	37
13216	2	VALENCE/PLEASANTNESS	56
13436	2	VALENCE/PLEASANTNESS	0
14328	2	VALENCE/PLEASANTNESS	37
15606	2	VALENCE/PLEASANTNESS	82
22386	2	VALENCE/PLEASANTNESS	30
24020	2	VALENCE/PLEASANTNESS	93
24473	2	VALENCE/PLEASANTNESS	79
31210	2	VALENCE/PLEASANTNESS	63
31266	2	VALENCE/PLEASANTNESS	73
33032	2	VALENCE/PLEASANTNESS	73
61024	2	VALENCE/PLEASANTNESS	NaN
61151	2	VALENCE/PLEASANTNESS	62
61155	2	VALENCE/PLEASANTNESS	79
61177	2	VALENCE/PLEASANTNESS	55
61252	2	VALENCE/PLEASANTNESS	4
61771	2	VALENCE/PLEASANTNESS	65
62572	2	VALENCE/PLEASANTNESS	69
520108	2	VALENCE/PLEASANTNESS	43
638024	2	VALENCE/PLEASANTNESS	84
641256	2	VALENCE/PLEASANTNESS	70
778574	2	VALENCE/PLEASANTNESS	73
1549778	2	VALENCE/PLEASANTNESS	52
1550470	2	VALENCE/PLEASANTNESS	40
5352539	2	VALENCE/PLEASANTNESS	65
5355850	2	VALENCE/PLEASANTNESS	NaN
5363233	2	VALENCE/PLEASANTNESS	33
5367698	2	VALENCE/PLEASANTNESS	30
6114390	2	VALENCE/PLEASANTNESS	60
16220109	2	VALENCE/PLEASANTNESS	60
243	2	BAKERY	NaN
454	2	BAKERY	0
679	2	BAKERY	0
1030	2	BAKERY	0
1060	2	BAKERY	3
2682	2	BAKERY	0
6137	2	BAKERY	0
6386	2	BAKERY	0
6826	2	BAKERY	0
6989	2	BAKERY	0
7047	2	BAKERY	0
7409	2	BAKERY	0
7601	2	BAKERY	0
7632	2	BAKERY	0
7792	2	BAKERY	0
7820	2	BAKERY	0
7826	2	BAKERY	0
8038	2	BAKERY	0
8048	2	BAKERY	0
8051	2	BAKERY	0
8078	2	BAKERY	0
8137	2	BAKERY	0
8159	2	BAKERY	0
8163	2	BAKERY	0
8175	2	BAKERY	0
8180	2	BAKERY	0
8205	2	BAKERY	NaN
8294	2	BAKERY	NaN
8452	2	BAKERY	0
8467	2	BAKERY	36
8615	2	BAKERY	0
9024	2	BAKERY	0
10722	2	BAKERY	0
11124	2	BAKERY	0
11419	2	BAKERY	0
12206	2	BAKERY	0
12348	2	BAKERY	0
12748	2	BAKERY	0
13187	2	BAKERY	0
13204	2	BAKERY	0
13216	2	BAKERY	0
13436	2	BAKERY	0
14328	2	BAKERY	58
15606	2	BAKERY	0
22386	2	BAKERY	0
24020	2	BAKERY	0
24473	2	BAKERY	0
31210	2	BAKERY	0
31266	2	BAKERY	0
33032	2	BAKERY	0
61024	2	BAKERY	NaN
61151	2	BAKERY	0
61155	2	BAKERY	0
61177	2	BAKERY	0
61252	2	BAKERY	0
61771	2	BAKERY	0
62572	2	BAKERY	0
520108	2	BAKERY	0
638024	2	BAKERY	0
641256	2	BAKERY	0
778574	2	BAKERY	0
1549778	2	BAKERY	0
1550470	2	BAKERY	0
5352539	2	BAKERY	0
5355850	2	BAKERY	NaN
5363233	2	BAKERY	0
5367698	2	BAKERY	0
6114390	2	BAKERY	8
16220109	2	BAKERY	0
243	2	SWEET	NaN
454	2	SWEET	22
679	2	SWEET	62
1030	2	SWEET	0
1060	2	SWEET	100
2682	2	SWEET	10
6137	2	SWEET	0
6386	2	SWEET	0
6826	2	SWEET	80
6989	2	SWEET	6
7047	2	SWEET	0
7409	2	SWEET	8
7601	2	SWEET	16
7632	2	SWEET	8
7792	2	SWEET	68
7820	2	SWEET	70
7826	2	SWEET	34
8038	2	SWEET	52
8048	2	SWEET	42
8051	2	SWEET	36
8078	2	SWEET	0
8137	2	SWEET	55
8159	2	SWEET	85
8163	2	SWEET	9
8175	2	SWEET	0
8180	2	SWEET	0
8205	2	SWEET	NaN
8294	2	SWEET	NaN
8452	2	SWEET	0
8467	2	SWEET	94
8615	2	SWEET	54
9024	2	SWEET	15
10722	2	SWEET	3
11124	2	SWEET	0
11419	2	SWEET	0
12206	2	SWEET	85
12348	2	SWEET	81
12748	2	SWEET	0
13187	2	SWEET	39
13204	2	SWEET	0
13216	2	SWEET	79
13436	2	SWEET	0
14328	2	SWEET	4
15606	2	SWEET	47
22386	2	SWEET	0
24020	2	SWEET	100
24473	2	SWEET	4
31210	2	SWEET	45
31266	2	SWEET	72
33032	2	SWEET	0
61024	2	SWEET	NaN
61151	2	SWEET	10
61155	2	SWEET	38
61177	2	SWEET	51
61252	2	SWEET	0
61771	2	SWEET	31
62572	2	SWEET	59
520108	2	SWEET	2
638024	2	SWEET	67
641256	2	SWEET	4
778574	2	SWEET	44
1549778	2	SWEET	0
1550470	2	SWEET	0
5352539	2	SWEET	31
5355850	2	SWEET	NaN
5363233	2	SWEET	0
5367698	2	SWEET	0
6114390	2	SWEET	59
16220109	2	SWEET	15
243	2	FRUIT	NaN
454	2	FRUIT	4
679	2	FRUIT	5
1030	2	FRUIT	0
1060	2	FRUIT	0
2682	2	FRUIT	50
6137	2	FRUIT	0
6386	2	FRUIT	0
6826	2	FRUIT	60
6989	2	FRUIT	0
7047	2	FRUIT	0
7409	2	FRUIT	0
7601	2	FRUIT	21
7632	2	FRUIT	1
7792	2	FRUIT	7
7820	2	FRUIT	84
7826	2	FRUIT	6
8038	2	FRUIT	70
8048	2	FRUIT	73
8051	2	FRUIT	0
8078	2	FRUIT	0
8137	2	FRUIT	72
8159	2	FRUIT	43
8163	2	FRUIT	37
8175	2	FRUIT	0
8180	2	FRUIT	0
8205	2	FRUIT	NaN
8294	2	FRUIT	NaN
8452	2	FRUIT	0
8467	2	FRUIT	0
8615	2	FRUIT	18
9024	2	FRUIT	68
10722	2	FRUIT	15
11124	2	FRUIT	0
11419	2	FRUIT	0
12206	2	FRUIT	14
12348	2	FRUIT	66
12748	2	FRUIT	0
13187	2	FRUIT	8
13204	2	FRUIT	1
13216	2	FRUIT	36
13436	2	FRUIT	0
14328	2	FRUIT	0
15606	2	FRUIT	38
22386	2	FRUIT	0
24020	2	FRUIT	61
24473	2	FRUIT	0
31210	2	FRUIT	19
31266	2	FRUIT	39
33032	2	FRUIT	0
61024	2	FRUIT	NaN
61151	2	FRUIT	0
61155	2	FRUIT	48
61177	2	FRUIT	22
61252	2	FRUIT	0
61771	2	FRUIT	0
62572	2	FRUIT	23
520108	2	FRUIT	0
638024	2	FRUIT	54
641256	2	FRUIT	0
778574	2	FRUIT	5
1549778	2	FRUIT	0
1550470	2	FRUIT	0
5352539	2	FRUIT	2
5355850	2	FRUIT	NaN
5363233	2	FRUIT	0
5367698	2	FRUIT	0
6114390	2	FRUIT	0
16220109	2	FRUIT	2
243	2	FISH	NaN
454	2	FISH	0
679	2	FISH	0
1030	2	FISH	0
1060	2	FISH	0
2682	2	FISH	2
6137	2	FISH	22
6386	2	FISH	0
6826	2	FISH	0
6989	2	FISH	0
7047	2	FISH	0
7409	2	FISH	0
7601	2	FISH	0
7632	2	FISH	0
7792	2	FISH	0
7820	2	FISH	0
7826	2	FISH	0
8038	2	FISH	0
8048	2	FISH	0
8051	2	FISH	0
8078	2	FISH	0
8137	2	FISH	0
8159	2	FISH	0
8163	2	FISH	0
8175	2	FISH	0
8180	2	FISH	0
8205	2	FISH	NaN
8294	2	FISH	NaN
8452	2	FISH	0
8467	2	FISH	0
8615	2	FISH	0
9024	2	FISH	0
10722	2	FISH	0
11124	2	FISH	0
11419	2	FISH	0
12206	2	FISH	0
12348	2	FISH	0
12748	2	FISH	21
13187	2	FISH	0
13204	2	FISH	0
13216	2	FISH	0
13436	2	FISH	88
14328	2	FISH	0
15606	2	FISH	0
22386	2	FISH	0
24020	2	FISH	0
24473	2	FISH	0
31210	2	FISH	0
31266	2	FISH	0
33032	2	FISH	0
61024	2	FISH	NaN
61151	2	FISH	0
61155	2	FISH	0
61177	2	FISH	0
61252	2	FISH	76
61771	2	FISH	0
62572	2	FISH	0
520108	2	FISH	0
638024	2	FISH	0
641256	2	FISH	0
778574	2	FISH	0
1549778	2	FISH	0
1550470	2	FISH	0
5352539	2	FISH	0
5355850	2	FISH	NaN
5363233	2	FISH	1
5367698	2	FISH	0
6114390	2	FISH	0
16220109	2	FISH	0
243	2	GARLIC	NaN
454	2	GARLIC	0
679	2	GARLIC	0
1030	2	GARLIC	0
1060	2	GARLIC	0
2682	2	GARLIC	0
6137	2	GARLIC	7
6386	2	GARLIC	0
6826	2	GARLIC	0
6989	2	GARLIC	0
7047	2	GARLIC	0
7409	2	GARLIC	0
7601	2	GARLIC	0
7632	2	GARLIC	0
7792	2	GARLIC	0
7820	2	GARLIC	0
7826	2	GARLIC	0
8038	2	GARLIC	0
8048	2	GARLIC	0
8051	2	GARLIC	0
8078	2	GARLIC	0
8137	2	GARLIC	0
8159	2	GARLIC	0
8163	2	GARLIC	0
8175	2	GARLIC	0
8180	2	GARLIC	1
8205	2	GARLIC	NaN
8294	2	GARLIC	NaN
8452	2	GARLIC	0
8467	2	GARLIC	0
8615	2	GARLIC	0
9024	2	GARLIC	0
10722	2	GARLIC	0
11124	2	GARLIC	0
11419	2	GARLIC	0
12206	2	GARLIC	0
12348	2	GARLIC	0
12748	2	GARLIC	0
13187	2	GARLIC	0
13204	2	GARLIC	0
13216	2	GARLIC	0
13436	2	GARLIC	32
14328	2	GARLIC	0
15606	2	GARLIC	0
22386	2	GARLIC	0
24020	2	GARLIC	0
24473	2	GARLIC	0
31210	2	GARLIC	0
31266	2	GARLIC	0
33032	2	GARLIC	0
61024	2	GARLIC	NaN
61151	2	GARLIC	0
61155	2	GARLIC	0
61177	2	GARLIC	0
61252	2	GARLIC	61
61771	2	GARLIC	0
62572	2	GARLIC	0
520108	2	GARLIC	0
638024	2	GARLIC	0
641256	2	GARLIC	0
778574	2	GARLIC	0
1549778	2	GARLIC	0
1550470	2	GARLIC	0
5352539	2	GARLIC	0
5355850	2	GARLIC	NaN
5363233	2	GARLIC	4
5367698	2	GARLIC	0
6114390	2	GARLIC	0
16220109	2	GARLIC	0
243	2	SPICES	NaN
454	2	SPICES	0
679	2	SPICES	0
1030	2	SPICES	1
1060	2	SPICES	2
2682	2	SPICES	0
6137	2	SPICES	7
6386	2	SPICES	0
6826	2	SPICES	0
6989	2	SPICES	9
7047	2	SPICES	0
7409	2	SPICES	21
7601	2	SPICES	0
7632	2	SPICES	2
7792	2	SPICES	0
7820	2	SPICES	4
7826	2	SPICES	9
8038	2	SPICES	0
8048	2	SPICES	0
8051	2	SPICES	2
8078	2	SPICES	0
8137	2	SPICES	0
8159	2	SPICES	7
8163	2	SPICES	67
8175	2	SPICES	0
8180	2	SPICES	26
8205	2	SPICES	NaN
8294	2	SPICES	NaN
8452	2	SPICES	0
8467	2	SPICES	0
8615	2	SPICES	3
9024	2	SPICES	0
10722	2	SPICES	1
11124	2	SPICES	0
11419	2	SPICES	0
12206	2	SPICES	0
12348	2	SPICES	0
12748	2	SPICES	28
13187	2	SPICES	0
13204	2	SPICES	4
13216	2	SPICES	0
13436	2	SPICES	1
14328	2	SPICES	0
15606	2	SPICES	7
22386	2	SPICES	7
24020	2	SPICES	0
24473	2	SPICES	5
31210	2	SPICES	1
31266	2	SPICES	0
33032	2	SPICES	0
61024	2	SPICES	NaN
61151	2	SPICES	2
61155	2	SPICES	5
61177	2	SPICES	0
61252	2	SPICES	4
61771	2	SPICES	4
62572	2	SPICES	0
520108	2	SPICES	26
638024	2	SPICES	0
641256	2	SPICES	9
778574	2	SPICES	7
1549778	2	SPICES	0
1550470	2	SPICES	0
5352539	2	SPICES	17
5355850	2	SPICES	NaN
5363233	2	SPICES	0
